id,date,year,source_database,origin,attack_vector,attack_description,country,industry_type,subcategory,attack_details,ti_safe_score,impact,link_at_the_internet
1135,14/12/2017,2017,CIRWA,null,null,"Proctor school district hit by malicious computer software ""ransomware"" attack",United States,Education and Research sector ,Education and Research,"The Proctor school district has been hit by a malicious computer software ""ransomware"" attack. Student data and payroll information were not affected, Superintendent John Engelking said, but some information held in Microsoft Word files",3,"The district has yet to notify authorities, but has hired a data forensics firm to deal with the hacker, who has yet to request a sum of money.",<a href='https://www.duluthnewstribune.com/news/proctor-schools-hit-by-ransomware-attack' rel='' target='_self'>https://www.duluthnewstribune.com/news/proctor-schools-hit-by-ransomware-attack</a>
1134,17/08/2017,2017,CIRWA,null,null,Cloquet school district hit by second ransomware attack,United States,Education and Research sector ,Education and Research,"The virus encrypted files on all but one of the servers, including shared network drives.",3,"However, there is no indication that any information was ""stolen"", only that it was encrypted, so users were unable to open the files.",<a href='https://www.pinejournal.com/news/4486912-cloquet-school-district-hit-second-ransomware-attack' rel='' target='_self'>https://www.pinejournal.com/news/4486912-cloquet-school-district-hit-second-ransomware-attack</a>
1133,30/08/2017,2017,CIRWA,null,null,Dorchester District 2 suffers summer ransomware attack,United States,Education and Research sector ,Education and Research,"A Dorchester District 2 data center suffered a ransomware attack, but no student or staff information was accessed or compromised",4,"The district paid $2,900, funded through its insurance coverage, to get the data back. Data for 24 of the 25 servers has been restored. Information on the remaining server has been corrupted and is being re-entered from hard copies.",<a href='https://www.postandcourier.com/news/report-dorchester-district-suffers-summer-ransomware-attack-no-student-or/article_c9bd9e3a-8ddd-11e7-b3e9-f36127b6e7f4.html' rel='' target='_self'>https://www.postandcourier.com/news/report-dorchester-district-suffers-summer-ransomware-attack-no-student-or/article_c9bd9e3a-8ddd-11e7-b3e9-f36127b6e7f4.html</a>
1132,07/07/2017,2017,CIRWA,null,null,Brownsburg Public Library and Marion County Fairgrounds hit by ransomware attacks,United States,Education and Research sector ,Education and Research,The Brownsburg Public Library and the Marion County Fairgrounds had their information held hostage. Fall victim to online ransomware attacks.,3,"Officials in Brownsburg paid the ransom, but the fairgrounds did not. At this point, the Brownsburg library has restored most of its systems.",<a href='https://fox59.com/news/brownsburg-public-library-and-marion-county-fairgrounds-hit-by-ransomware-attacks/' rel='' target='_self'>https://fox59.com/news/brownsburg-public-library-and-marion-county-fairgrounds-hit-by-ransomware-attacks/</a>
1131,01/05/2017,2017,CIRWA,null,null,"Cambrian College in Sudbury, Ontario is recovering from a computer ransomware attack",Canada,Education and Research sector ,Education and Research,"A virus has encrypted a significant portion of the school's online network. According to the administration, the hackers held the files hostage in exchange for approximately $54,000 or 30 bitcoins.",3,IT staff and cybersecurity consultants were able to assess the damage and bring those networks and files back up and running.,<a href='https://www.cbc.ca/news/canada/sudbury/cambrian-college-ransomware-hack-1.4093634' rel='' target='_self'>https://www.cbc.ca/news/canada/sudbury/cambrian-college-ransomware-hack-1.4093634</a>
1130,03/04/2017,2017,CIRWA,null,null,Forsyth Public Schools Overrun with Malware,United States,Communication and telecommunications sector,Commercial Facilities,"Forsyth Public Schools, located in Montana, were victims of a major hack. The school received three emails before the attack saying they had to pay a ransom or hackers would break into their servers and take their data.",4,"Student management systems were restored and no student data was lost. However, the teachers were not so lucky. Most of the information, lesson plans, schedules and the like, was in the form of publicly available formats such as Word and PowerPoint and st",<a href='https://www.pcmatic.com/blog/forsyth-school-cyber-attack/' rel='' target='_self'>https://www.pcmatic.com/blog/forsyth-school-cyber-attack/</a>
1129,12/01/2017,2017,CIRWA,null,null,"Kanawha County Board of Education server accessed by ransomware, officials say",United States,Education and Research sector ,Education and Research,"The Kanawha County Board of Education said one of its servers was accessed by ransomware, but no personal information was accessed in the hack.",3,"No personal information of students, faculty or staff was accessed",<a href='https://wchstv.com/news/local/kanawha-county-board-of-education-server-accessed-by-ransomeware' rel='' target='_self'>https://wchstv.com/news/local/kanawha-county-board-of-education-server-accessed-by-ransomeware</a>
1128,06/01/2017,2017,CIRWA,null,null,LA college district pays $28K ransomware after hacker takes LAVC student data hostage,United States,Education and Research sector ,Education and Research,"A malicious hacker locked 1,800 staff and faculty from their computers at Los Angeles Valley College, the college's administrators",4,"They opted to pay a $28,000 ransom. In bitcoins.",<a href='https://www.dailynews.com/2017/01/06/la-college-district-pays-28k-ransom-after-hacker-takes-lavc-student-data-hostage/' rel='' target='_self'>https://www.dailynews.com/2017/01/06/la-college-district-pays-28k-ransom-after-hacker-takes-lavc-student-data-hostage/</a>
1127,31/12/2022,2022,TI Safe,null,null,Canadian copper mine hit by ransomware,Canada,Manufacturing and automation sector,Steel and mining,A Canadian mining company has acknowledged being hit by a ransomware attack shortly after completing a $230 million deal for the sale of an exploration site in Australia.,4,"The company did not say whether any corporate or personal data was stolen, or whether a ransom demand was made.",<a href='https://www.itworldcanada.com/article/canadian-copper-mine-hit-by-ransomware/519819' rel='' target='_self'>https://www.itworldcanada.com/article/canadian-copper-mine-hit-by-ransomware/519819</a>
1126,12/01/2023,2023,TI Safe,null,null,Mass DDoS Attack Takes Bank and Central Bank Websites Down in Denmark,Europe,Banking and finance sector ,Financial services,"The official websites of the Central Bank of Denmark and seven other private banks in the country have been hit by a series of DDoS attacks. In addition to the websites, Bankdata, a company that develops IT solutions for the financial sector, was also att",4,Attacks made services unavailable to customers,<a href='https://www.convergenciadigital.com.br/Seguranca/Ataque-em-massa-de-DDoS-tiram-sites-de-bancos-e-do-Banco-Central-do-ar-na-Dinamarca-62275.html' rel='' target='_self'>https://www.convergenciadigital.com.br/Seguranca/Ataque-em-massa-de-DDoS-tiram-sites-de-bancos-e-do-Banco-Central-do-ar-na-Dinamarca-62275.html</a>
1125,10/01/2023,2023,TI Safe,null,null,Cyber attack impacts the electronic system of the Public Ministry of Amazonas,Brazil,Government facilities sector ,Government Facilities,"The Public Ministry of Amazonas (MPAM) suffered an attempt of cyber invasion in the Official Gazette of the Public Ministry of the State of Amazonas (DOMPE-AM). According to information released, the electronic system underwent maintenance and became unav",3,"Threat was detected and treated, the agency assured that there was no leakage or access to any institutional data",<a href='https://www.securityreport.com.br/destaques/ataque-cibernetico-impacta-sistema-eletronico-do-ministerio-publico-do-amazonas/' rel='' target='_self'>https://www.securityreport.com.br/destaques/ataque-cibernetico-impacta-sistema-eletronico-do-ministerio-publico-do-amazonas/</a>
1124,11/01/2023,2023,TI Safe,null,null,System glitch prevents all US flights from taking off,United States,Transport sector and systems,Transportation Systems,"Chaos was caused by a crash in the Notam system, which alerts pilots and other flight personnel to any danger or relevant changes at airports.",4,"The flights were delayed by 1 hour and 25 minutes. The FAA ordered at 9:30 am Brasília time that all flights in the United States remain on the ground, preventing any plane from taking off.",<a href='https://g1.globo.com/mundo/noticia/2023/01/11/eua-voos-pelo-pais-falha-de-sistema.ghtml' rel='' target='_self'>https://g1.globo.com/mundo/noticia/2023/01/11/eua-voos-pelo-pais-falha-de-sistema.ghtml</a>
1123,16/12/2022,2022,TI Safe,null,null,Aegea suffers cyberattack,Brazil,Water and wastewater sector and systems,Water and Wastewater Systems,"Aegea, the company that operates sanitation concessions, said on Thursday night that it suffered a cyberattack on its information technology environment",3,"Aegea, which belongs to the Equipav group, said that the preliminary analysis did not identify ""significant damage"" to the company or companies in the group, and that it continues to assess the extent of the impacts of what happened.",<a href='https://istoe.com.br/aegea-sofre-ataque-cibernetico/' rel='' target='_self'>https://istoe.com.br/aegea-sofre-ataque-cibernetico/</a>
1122,02/01/2023,2023,TI Safe,null,null,"Hacker breaks into children's hospital, ransomware group apologizes",Canada,Hospital and health sector,Healthcare and Public Health,"Hospital for Sick Children (also known as SickKids) suffered a ransomware attack. However, the LockBit gang took responsibility for the crime and publicly apologized for the deed.",4,"As a result, lab imaging and various results were delayed, which increased patient wait times.",<a href='https://tecnoblog.net/noticias/2023/01/02/hacker-invade-hospital-para-criancas-e-grupo-de-ransomware-se-desculpa/' rel='' target='_self'>https://tecnoblog.net/noticias/2023/01/02/hacker-invade-hospital-para-criancas-e-grupo-de-ransomware-se-desculpa/</a>
1121,02/01/2023,2023,TI Safe,null,null,"Port of Lisbon targeted by LockBit ransomware hackers, website still down",Portugal,Defense and national protection sector,Maritime,"Port of Lisbon has suffered a ransomware attack, didn't damaged any other sector of the Port, but the site was down for more than 72 hours",3,The website of the Port of Lisbon (Porto de Lisboa) is still down a week after officials confirmed cyber attackers targeted it,<a href='https://industrialcyber.co/news/port-of-lisbon-targeted-by-lockbit-ransomware-hackers-website-still-down/?utm_campaign=meetedgar&utm_medium=social&utm_source=meetedgar.com' rel='' target='_self'>https://industrialcyber.co/news/port-of-lisbon-targeted-by-lockbit-ransomware-hackers-website-still-down/?utm_campaign=meetedgar&utm_medium=social&utm_source=meetedgar.com</a>
1120,23/12/2022,2022,TI Safe,null,null,Hacker invades São Paulo's Transport System and 13 million users have data exposed,Brazil,Transport sector and systems,Transportation Systems,"According to SPTrans, were exposed data such as name, social name, date of birth, CPF, RG, address, telephone number, affiliation, PIS, student registration, marital status, place of birth, gender, email, in addition to login and password for the SPTrans ",4,Data leak from users,<a href='https://g1.globo.com/sp/sao-paulo/noticia/2022/12/23/hacker-invade-sistema-da-sptrans-e-13-milhoes-de-usuarios-do-bilhete-unico-tem-dados-expostos.ghtml' rel='' target='_self'>https://g1.globo.com/sp/sao-paulo/noticia/2022/12/23/hacker-invade-sistema-da-sptrans-e-13-milhoes-de-usuarios-do-bilhete-unico-tem-dados-expostos.ghtml</a>
